#{"t_start": 1781144250.7573416, "env_id": "HandManipulateBlockRotateZ-v1"}
r,l,t,is_success
-2.0,100,1694.492559,1.0
-100.0,100,1695.167625,0.0
-100.0,100,1695.830349,0.0
-53.0,100,1696.487754,1.0
-100.0,100,1697.175695,0.0
-100.0,100,1697.845836,0.0
-100.0,100,1698.6279,0.0
-100.0,100,1699.625083,0.0
-100.0,100,1700.427002,0.0
-100.0,100,1701.225152,0.0
-100.0,100,1702.323053,0.0
-89.0,100,1703.121619,0.0
-100.0,100,1703.884574,0.0
-100.0,100,1704.656158,0.0
-100.0,100,1705.33175,0.0
-100.0,100,1706.039193,0.0
-100.0,100,1706.714403,0.0
-100.0,100,1707.413373,0.0
-100.0,100,1708.07563,0.0
-100.0,100,1708.758791,0.0
-99.0,100,1709.529922,1.0
-100.0,100,1710.235439,0.0
-100.0,100,1710.951833,0.0
-100.0,100,1711.606766,0.0
-100.0,100,1712.276149,0.0
-100.0,100,1712.940845,0.0
-100.0,100,1713.582726,0.0
-100.0,100,1714.259255,0.0
-100.0,100,1714.927387,0.0
-28.0,100,1715.585473,1.0
-100.0,100,1716.258471,0.0
-100.0,100,1716.914298,0.0
-100.0,100,1717.569545,0.0
-100.0,100,1718.195127,0.0
-100.0,100,1718.935596,0.0
-100.0,100,1719.718421,0.0
-100.0,100,1720.472517,0.0
-58.0,100,1721.23476,0.0
-100.0,100,1721.907155,0.0
-100.0,100,1722.572731,0.0
-100.0,100,1723.217874,0.0
-100.0,100,1723.901039,0.0
-100.0,100,1724.55893,0.0
-100.0,100,1725.223142,0.0
-100.0,100,1725.888822,0.0
-100.0,100,1726.558128,0.0
-95.0,100,1727.235625,0.0
-100.0,100,1727.89266,0.0
-100.0,100,1728.5785,0.0
-100.0,100,1729.237744,0.0
-100.0,100,1729.892236,0.0
-100.0,100,1730.550093,0.0
0.0,100,1731.224087,1.0
-100.0,100,1731.859277,0.0
-100.0,100,1732.541133,0.0
-100.0,100,1734.532387,0.0
-100.0,100,1735.18453,0.0
-100.0,100,1735.876443,0.0
-100.0,100,1736.536767,0.0
-100.0,100,1737.178041,0.0
-100.0,100,1737.907728,0.0
-17.0,100,1738.588017,1.0
-100.0,100,1739.23644,0.0
-100.0,100,1739.894444,0.0
